t;x;y;z;a
1606886564926776;1.1318051;-0.15074782;9.815358;3
1606886567366359;0.87338024;0.34217364;9.686146;3
1606886569805994;1.3686945;1.0025927;9.789038;3
1606886572245630;1.7874385;0.7585248;9.906285;3
1606886574685213;1.5194423;0.019142581;9.8632145;3
1606886577124849;0.9619147;-0.10767702;9.659825;3
1606886579564432;0.93559366;0.53599226;9.595219;3
1606886582004067;1.4356936;0.9667004;9.753145;3
1606886584443651;1.7252251;0.52163535;9.856036;3
1606886586883286;1.3615161;-0.17228323;9.707682;3
1606886589322869;0.83748794;-0.20338993;9.4636135;3
1606886591762505;0.8063812;0.44985065;9.444471;3
1606886594202140;1.2227324;0.8542377;9.659825;3
1606886596641724;1.5098711;0.4546363;9.793823;3
1606886599081359;1.3136597;-0.2440679;9.657433;3
1606886601520942;0.85184485;-0.3804588;9.391829;3
1606886603960578;0.6987042;0.16031912;9.348758;3
1606886606400161;1.012164;0.72741807;9.638289;3
1606886608839796;1.4285151;0.63170516;9.927821;3
1606886611279380;1.5529419;-0.021535404;9.844072;3
1606886613719015;1.2658032;-0.4977071;9.499506;3
1606886616158651;0.91884387;-0.3062813;9.293723;3
1606886618598234;0.90448695;0.32303107;9.525827;3
1606886621037869;1.2442678;0.7465607;9.95175;3
1606886623477453;1.6031911;0.59581286;10.126426;3
1606886625917088;1.7108682;0.04546363;9.853643;3
1606886628356671;1.4691931;-0.28713873;9.401401;3
1606886630796307;1.1533405;-0.038285162;9.29133;3
1606886633235942;1.0911272;0.5982057;9.65504;3
1606886635675526;1.3064811;1.1078769;10.102497;3
1606886638115161;1.6462619;1.0743774;10.126426;3
1606886640554744;1.8664017;0.55034924;9.659825;3
1606886642994380;1.7946169;0.021535404;9.109476;3
1606886645433963;1.5002998;-0.050249275;8.970692;3
1606886647873599;1.174876;0.4211368;9.315259;3
1606886650313234;1.0169497;1.0935199;9.8321085;3
1606886652752817;1.0839486;1.4524434;10.049855;3
1606886655192453;1.2729816;1.2251252;9.79143;3
1606886657632036;1.3519448;0.6269195;9.3200445;3
1606886660071671;1.2418749;0.10049855;9.032906;3
1606886662511255;0.9499506;0.0741775;9.178867;3
1606886664950890;0.6053841;0.51206404;9.619147;3
1606886667390474;0.36610186;1.0695918;10.092926;3
1606886669830109;0.3493521;1.3184453;10.267602;3
1606886672269692;0.526421;1.0217353;10.07139;3
1606886674709328;0.79441714;0.42831525;9.664611;3
1606886677148963;1.0073783;-0.10767702;9.370294;3
1606886679588546;1.0576276;-0.23449662;9.382257;3
1606886682028182;0.9451649;0.083748795;9.717253;3
1606886684467765;0.77766734;0.50009996;10.1599245;3
1606886686907401;0.5694918;0.7322037;10.34178;3
1606886689346984;0.5240282;0.66999036;10.212567;3
1606886691786619;0.68195444;0.36370903;9.870394;3
1606886694226255;0.91405827;0.04546363;9.489935;3
1606886696665838;1.2227324;-0.12203395;9.370294;3
1606886699105474;1.4859428;-0.04546363;9.492328;3
1606886701545057;1.564906;0.17706887;9.650253;3
1606886703984692;1.4907285;0.38524446;9.784252;3
1606886706424276;1.282553;0.44506502;9.810573;3
1606886708863911;0.9523434;0.39720857;9.65504;3
1606886711303546;0.6652047;0.33260235;9.504292;3
1606886713743130;0.4761717;0.33499518;9.439685;3
1606886716182765;0.45224348;0.42592242;9.461221;3
1606886718622349;0.5455636;0.5312066;9.516255;3
1606886721061984;0.7752745;0.5455636;9.595219;3
1606886723501567;1.0289137;0.4331009;9.583255;3
1606886725941203;1.2155539;0.2536392;9.501899;3
1606886728380786;1.2993027;0.1052842;9.485149;3
1606886730820421;1.2323036;0.07178468;9.52822;3
1606886733260057;1.0336994;0.13160525;9.662218;3
1606886735699640;0.76331043;0.27517462;9.8321085;3
1606886738139276;0.50488555;0.37088752;9.966106;3
1606886740578859;0.3397808;0.36370903;10.01157;3
